id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"e4ce4060c38846cbab16b2723c2bbc76","WAGeoservices","Fri, 20 Jul 2018 18:10:07 GMT","Wed, 04 May 2022 19:48:30 GMT","Northwest Washington State 2003 18in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / DNR /Imagery,imagery","Northwest Washington State 2003 18in Color Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/Northwest_2003_18in_color_wsps_83h_img/ImageServer","public","custom","Washington State Department of Natural Resources (DNR)","-180,-90,180,90",""
"d03312ec1e4142c1aebcc376e3cf7921","WAGeoservices","Fri, 20 Jul 2018 18:13:03 GMT","Wed, 04 May 2022 19:48:01 GMT","Olympic Peninsula 2005 18in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / DNR / Imagery,imagery","Olympic Peninsula 2005 18in Color Imagery","","Washington State Department of Natural Resources","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/OlympicPeninsula_2005_18in_color_wsps_83h_img/ImageServer","public","custom","Washington State Department of Natural Resources","-180,-90,180,90",""
"a5ce1bc90aa143f4a0c1123e74d1ed84","WAGeoservices","Fri, 20 Jul 2018 18:15:17 GMT","Wed, 04 May 2022 19:47:37 GMT","Puget Sound 2009 30cm Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Puget Sound / WA / Washington State / imagery / USGS / Base maps,imagery","Puget Sound 2009 30cm Color Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/PugetSound_2009_30cm_color_wsps_83h_img/ImageServer","public","custom","USGS","-180,-90,180,90",""
"9c848071f7954aa6aa4af8a706ce23ef","WAGeoservices","Fri, 20 Jul 2018 18:17:43 GMT","Wed, 04 May 2022 19:47:15 GMT","San Juan County 2004 18in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","San Juan County / WA / Washington State / imagery / Base maps / Imagery,imagery","San Juan County 2004 18in Color Imagery","","Washington State OCIO","","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/SanJuanCo_2004_18in_color_wsps_83h_img/ImageServer","public",,"Washington State OCIO","-180,-90,180,90",""
"4b83b07d3864469881d9f6bdeff45998","WAGeoservices","Fri, 20 Jul 2018 18:19:37 GMT","Wed, 04 May 2022 19:46:39 GMT","Seattle Area 2002 1ft Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","City of Seattle / WA / Washington State / imagery / Base maps,imagery","Seattle Area 2002 1ft Color Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Municipality/Seattle_2002_1ft_color_wsps_83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"ea60484f7b384d37a373522ba2222676","WAGeoservices","Fri, 20 Jul 2018 18:37:34 GMT","Wed, 04 May 2022 19:45:20 GMT","Snohomish County 2002 1ft Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / Snohomish County / Imagery,imagery","Snohomish County 2002 1ft Color Imagery","","Snohomish County Washington","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/SnohomishCo_2002_1ft_color_wsps_83h_img/ImageServer","public","custom","Snohomish County Washington","-180,-90,180,90",""
"4aaa0eb91a74426c957f301941b5d9bb","WAGeoservices","Fri, 20 Jul 2018 18:39:26 GMT","Wed, 04 May 2022 19:45:00 GMT","Snohomish County 2007 1ft Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / Snohomish County / Imagery,imagery","Snohomish County 2007 1ft Color Imagery","","Snohomish County Washington","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/SnohomishCo_2007_1ft_color_wsps_83h_img/ImageServer","public","custom","Snohomish County Washington","-180,-90,180,90",""
"ff615a8aca3d4aa9bb362b065b3698cd","WAGeoservices","Fri, 20 Jul 2018 17:56:24 GMT","Wed, 04 May 2022 19:43:56 GMT","Southern Grant County 2012 1ft 4band Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Grant County / WA / Washington State / imagery / Base maps / Imagery,imagery","Southern Grant County 2012 1ft 4band Imagery","","Washington State Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/GrantCo_South_2012_1ft_4band_wsps_83_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"fa8df53a47fe48b89efdaa9623a7e53c","WAGeoservices","Fri, 20 Jul 2018 18:41:47 GMT","Wed, 04 May 2022 19:43:21 GMT","South Central Washington State 2002 3ft Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / imagery / Base maps / Imagery,imagery","South Central Washington State 2002 3ft Color Imagery","","Washington Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/SouthCentral_2002_3ft_color_wsps83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"351e819bcceb47c08ad2656b19f258ed","WAGeoservices","Fri, 20 Jul 2018 18:43:27 GMT","Wed, 04 May 2022 19:42:51 GMT","Southwest Washington State 2003 18in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / DNR / Imagery,imagery","Southwest Washington State 2003 18in Color Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/SouthWest_2003_18in_color_wsps_83h_img/ImageServer","public","custom","Washington State Department of Natural Resources (DNR)","-180,-90,180,90",""
"4dab505a2e8141dc9d765b7ddbf1e401","WAGeoservices","Fri, 20 Jul 2018 18:45:15 GMT","Wed, 04 May 2022 19:42:24 GMT","Southwest Washington State 2008 1ft Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / Imagery / Base maps / DNR / Imagery,imagery","Southwest Washington State 2008 1ft Color Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/Southwest_2008_1ft_color_wsps_83h_img/ImageServer","public","custom","Washington State Department of Natural Resources (DNR)","-180,-90,180,90",""
"37c2157d81494abb8aa6dddbe9008b2d","WAGeoservices","Fri, 20 Jul 2018 18:47:08 GMT","Wed, 04 May 2022 19:41:49 GMT","Spokane County 2009 30cm Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Spokane County / WA / Washington State / imagery / Base maps / Imagery,imagery","Spokane County 2009 30cm Color Imagery","","Washington Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/SpokaneCo_2009_30cm_color_wsps_83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"b3cf758ef8b84cd086b79722af1ab6de","WAGeoservices","Tue, 17 Jul 2018 17:41:05 GMT","Wed, 04 May 2022 19:38:36 GMT","Statewide NAIP 2006 18in Color Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2006_18in_color_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2006_18in_color_wsps_83h_img 
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2006_18in_color_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"f2ee93e8f0dc43dfa438eb6d5ffd4366","WAGeoservices","Tue, 17 Jul 2018 17:42:43 GMT","Wed, 04 May 2022 19:37:30 GMT","Statewide NAIP 2009 3ft 4band Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2009_3ft_4band_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2009_3ft_4band_wsps_83h_img
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2009_3ft_4band_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"f182eb98f7884241906bf2cdc862206f","WAGeoservices","Tue, 17 Jul 2018 17:44:03 GMT","Wed, 04 May 2022 19:36:31 GMT","Statewide NAIP 2011 3ft 4band Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2011_3ft_4band_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2011_3ft_4band_wsps_83h_img
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2011_3ft_4band_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"17945a1a0f3f4e69b78dba993e4fc34d","WAGeoservices","Wed, 09 Dec 2015 20:09:15 GMT","Wed, 04 May 2022 19:35:17 GMT","Statewide NAIP 2013 3ft 4band Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2013_3ft_4band_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2013_3ft_4band_wsps_83h_img
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2013_3ft_4band_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"46a32f4bdde94ef191f46de2773abfd8","WAGeoservices","Tue, 17 Jul 2018 20:15:08 GMT","Wed, 04 May 2022 19:33:49 GMT","Statewide NAIP 2015 3ft 4band Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2015_3ft_4band_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2015_3ft_4band_wsps_83h_img
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2015_3ft_4band_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"785aa8e8876c4b8b9ed54e9816fb02c4","WAGeoservices","Thu, 09 Aug 2018 22:33:25 GMT","Wed, 04 May 2022 19:31:39 GMT","Statewide NAIP 2017 3ft 4band Imagery","Image Service","The USGS NAIP Imagery service from The National Map consists of 4-band high resolution images that combine the visual attributes of an aerial photograph with the spatial accuracy and reliability of a map. Resolution of National Agriculture Imagery Program (NAIP) data is most commonly 1 meter, which means that every pixel in the digital orthoimage covers a one meter square of the earth’s surface. Some states to include Wyoming and New York began collection of 0.5 meter pixel resolution NAIP in 2015. Many states contribute orthoimagery to The National Map, and USGS relies on a partnership with the U.S. Department of Agriculture’s Farm Service Agency for NAIP data. The USGS NAIP Imagery service is a mosaic of natural color and color infrared (4-band) aerial imagery, containing NAIP and other imagery sources to complete the mosaic. The National Map download client allows free downloads of public domain compressed orthoimagery in JPEG 2000 (.jp2) format for the conterminous United States, with many urban areas and other locations at 1-foot (or better) resolution, also in JPEG 2000 (.jp2) format. For additional information on orthoimagery, go to https://nationalmap.gov/ortho.html. This imagery service is for viewing only, no downloading of the raster images available.  NAIP/Statewide_NAIP_2017_3ft_4band_wsps_83h_img","WA / Washington State / imagery / Base maps / land-earth cover / unclassified images / digital ortho imagery / NAIP / Imagery,imagery","USGA NAIP Imagery service consisting of 4-band high resolution images for use in displaying aerial photography in a specific year. NAIP/Statewide_NAIP_2017_3ft_4band_wsps_83h_img 
This imagery service is for viewing only, no downloading of the raster images available.","","","Provided as is.  See https://nationalmap.gov/ortho.html for more detailed information.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_NAIP_2017_3ft_4band_wsps_83h_img/ImageServer","public","custom","U.S. Geological Survey, National Geospatial Technical Operations Center","-180,-90,180,90",""
"2e8311f501e54f2b8d048ff85d8090f3","WAGeoservices","Tue, 29 Nov 2016 18:23:53 GMT","Wed, 04 May 2022 19:29:04 GMT","Thurston County 2006 6in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Thurston County / Imagery / WA / Washington / Base maps / Imagery,imagery","Thurston County 2006 6in Color Imagery","","Washington State Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/ThurstonCo_2006_6in_color_wsps_83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"9de94363f015424bae72600d52c2cd13","WAGeoservices","Fri, 20 Jul 2018 19:50:34 GMT","Wed, 04 May 2022 19:28:11 GMT","Tri Cities Washington State 2014 4in 4band Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Tri Cities / WA / Washington State / imagery / Imagery,imagery","Tri Cities Washington State 2014 4in 4band Imagery","","Department of Natural Resources","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Municipality/TriCities_2014_4in_4band_wsps_83h_img/ImageServer","public","custom","OCIO","-180,-90,180,90",""
"1aa5a25728a84a54a9e17c4b18a54c06","WAGeoservices","Fri, 20 Jul 2018 19:52:24 GMT","Wed, 04 May 2022 19:27:47 GMT","Tri Cities Washington State 2016 4in 4band Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Tri Cities / WA / Washington State / imagery / Imagery,imagery","Tri Cities Washington State 2016 4in 4band Imagery","","Department of Natural Resources","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Municipality/TriCities_2016_4in_4band_wsps_83h_img/ImageServer","public","custom","Washington OCIO","-180,-90,180,90",""
"7b08203096904f22a4eb438eab0a7060","WAGeoservices","Fri, 20 Jul 2018 18:49:56 GMT","Wed, 04 May 2022 19:26:15 GMT","Washington State 1989-2000 3ft B/W Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","WA / Washington State / imagery / Base maps / USGS / DNR / Imagery,imagery","Washington State 1989-2000 3ft B/W Imagery","","","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/NAIP/Statewide_1989_2000_3ft_bw_wsps_83h/ImageServer","public","custom","USGS","-180,-90,180,90",""
"fe9f7b7834784d70a3b1ae79a7c27211","WAGeoservices","Fri, 20 Jul 2018 19:54:38 GMT","Wed, 04 May 2022 19:25:08 GMT","Walla Walla County 2002 12in Color Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.","Walla Walla / WA / Washington State / imagery / Base maps / Imagery,imagery","Walla Walla County 2002 12in Color Imagery","","Washington State Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/County/WallaWalla_2002_12in_color_wsps_83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"311b5eb73e9a4379ac17b8b381b64a8a","WAGeoservices","Fri, 20 Jul 2018 19:57:13 GMT","Wed, 04 May 2022 19:23:36 GMT","Yakima Basin 2000 1ft Infrared Imagery","Image Service","This imagery service is for viewing only, no downloading of the raster images available.  To support the post processing of LiDAR data collection to obtain topographic information for hydraulic modeling and flood analysis.","Yakima Basin / WA / Washington State / imagery / Base maps / Imagery,imagery","Yakima Basin 2000 1ft Infrared Imagery","","Washington State Department of Transportation","Provided as is.","en-us","https://imagery-public.watech.wa.gov/arcgis/rest/services/Regional/Yakima_Basin_2000_1ft_infrared_wsps_83h_img/ImageServer","public","custom","Washington State OCIO","-180,-90,180,90",""
"87222c09a43649d8be231b18f1dc89dd","JFRA461@ecy.wa.gov_waecy","Tue, 12 Apr 2022 19:19:04 GMT","Wed, 13 Apr 2022 22:55:04 GMT","WA State FEMA National Flood Hazard Layer 2022","Web Mapping Application","The National Flood Hazard Layer (NFHL) is a geospatial database that contains current effective flood hazard data. FEMA provides the flood hazard data to support the National Flood Insurance Program. You can use the information to better understand your level of flood risk and type of flooding. What does 1% Annual Chance mean? A flood that has a 1% chance of happening in any given year, also referred to as the Base Flood or 100-year flood. What is a Base Flood Elevation? The elevation of flood water during a 1% annual chance flood event is the Base Flood Elevation or BFE.  The BFE is height of flood waters meeting the 1% annual chance and is expressed in feet at designated riverine cross sections and coastal transects. To download the current GIS version of the FEMA National Flood Hazard Layer, Please visit the FEMA Map Service Center and use the SEARCH ALL PRODUCTS option, then navigate to your State or County. To learn more, please feel free to contact Jerry Franklin at 360-407-7470 or Jerry.Franklin@ecy.wa.gov.","washington,fema,flood,natural hazard,ecology,riskmap,natural hazards,flooding","","","WA Dept. of Ecology 
Floodplain Management
FEMA Region X","","en-us","https://waecy.maps.arcgis.com/apps/webappviewer/index.html?id=87222c09a43649d8be231b18f1dc89dd","public",,"Washington State Department of Ecology","",""
"f3525726db7047ba92dccc542fed5325","WAGeoservices","Thu, 20 Jan 2022 19:17:36 GMT","Mon, 21 Mar 2022 19:07:15 GMT","Board of Accountancy - Firms","Web Mapping Application","This application displays the cities or towns with Certified Public Accountants in Washington State.  For all public accountants certified to work in Washington State, please visit data.wa.gov.","ACB,Certified Public Accountants,economy,Accountants,Washington State,WA","This application displays the cities or towns with Certified Public Accountants in Washington State.","","","","en-us","https://wa-geoservices.maps.arcgis.com/apps/instant/minimalist/index.html?appid=f3525726db7047ba92dccc542fed5325","public",,"Washington State Geospatial Portal","",""
"d74f3c0ae7fd43fe8f2ce48c3595a7bf","wildlife.maps@dfw.wa.gov","Tue, 21 Jul 2020 22:17:29 GMT","Fri, 18 Mar 2022 23:52:45 GMT","WDFW Salvage Permits","Web Mapping Application","Webmap for viewing WDFW Salvage Permits - Public View (August 2020 to Present). The records shown in this mapping app were created by members of the public who have salvaged deer or elk meat and have submitted the information required for a WDFW Salvage Permit. See the WDFW Salvage webpage for more information or to create a new permit. The fields displayed in this public view are limited to location and animal details. These details may have been updated by WSDOT or WDFW staff. Period of this data is from August 2020 to present. A rule adopted by the Washington Fish and Wildlife Commission in 2016 allows people to legally salvage deer and elk carcasses in the state. The rule specifically applies to deer and elk killed by motor vehicles. Only elk – not deer – may be salvaged in Clark, Cowlitz, and Wahkiakum counties, because federal laws prohibit handling endangered Columbian white-tailed deer in southwest Washington. See WAC 220-400-040 for salvage rule details.","WDFW,Salvage Permits,Deer,Elk,Road Kill","Webmap for public viewing of WDFW Salvage Permits (August 2020 to Present) of Deer and Elk Salvage Permits reported by members of the public for animals that have been killed in vehicle collisions (""road kill"")","","WDFW 2020","","en-us","https://wdfw.maps.arcgis.com/apps/webappviewer/index.html?id=d74f3c0ae7fd43fe8f2ce48c3595a7bf","public",,"WDFW","-125.1801,45.2946,-116.413,49.2",""
"431cc682ad2146348af4da56ea846493","WADOHAdmin","Thu, 24 Feb 2022 20:29:06 GMT","Thu, 24 Feb 2022 20:29:09 GMT","Source Water Protection Areas","File Geodatabase","","DOH","","","","","en-us",,"public",,"WADOHAdmin","",""
"b625d6bce5864180bcc7d4e59a03a000","WADOHAdmin","Wed, 24 Mar 2021 15:00:49 GMT","Wed, 23 Feb 2022 16:59:47 GMT","Commercial Harvest Sites","Feature Service","Locations of commercial shellfish harvest sites (shellfish harvesters, shellstock shippers, and shucker packers) in Washington State.  Also displayed on the Commercial Shellfish Map Viewer here: https://fortress.wa.gov/doh/oswpviewer/index.html Relay and wet storage sites are not included.","DOH,Health,Shellfish","Provide an approximate location for each shellfish harvester.","","DOH","None","en-us","https://services8.arcgis.com/rGGrs6HCnw87OFOT/arcgis/rest/services/Commercial_Harvest_Sites/FeatureServer","public","custom","Washington State Department of Health","-124.22553517520168,46.39805441643819,-122.298065295139,48.98406416259356",""
"6ce9e242c16744769ba3aa986f1cb28c","WADOHAdmin","Wed, 02 Feb 2022 23:03:34 GMT","Thu, 17 Feb 2022 16:44:04 GMT","EHD Environmental Effects (Theme Ranking)","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"2bb94de8593d4de8b54e87632b823dbb","WADOHAdmin","Wed, 02 Feb 2022 23:18:48 GMT","Thu, 17 Feb 2022 16:43:02 GMT","Lead Risk From Housing","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"ae1822742ecc440689a0eef886ff590a","WADOHAdmin","Wed, 02 Feb 2022 23:37:47 GMT","Thu, 17 Feb 2022 16:39:35 GMT","Proximity to National Priorities List Facilities","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"2a36fdc51e0f406eab9351e7692241e9","WADOHAdmin","Wed, 02 Feb 2022 23:38:22 GMT","Thu, 17 Feb 2022 16:39:06 GMT","Proximity to Risk Management Plan Facilities","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"af682f483ad3460bb56e949f4327165d","WADOHAdmin","Wed, 02 Feb 2022 23:39:03 GMT","Thu, 17 Feb 2022 16:31:38 GMT","Proximity to Wastewater Discharge","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"ea609a53b4b84407b0ac0574e240df2e","WADOHAdmin","Thu, 03 Feb 2022 00:34:23 GMT","Thu, 17 Feb 2022 16:30:59 GMT","PM2_5 Concentration","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"7a56d25351d847c7bf1b491d99707459","WADOHAdmin","Thu, 03 Feb 2022 00:34:48 GMT","Thu, 17 Feb 2022 16:30:18 GMT","Ozone Concentration","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"b69d42f7955e4ef09faad627ed60de1d","WADOHAdmin","Thu, 03 Feb 2022 00:35:46 GMT","Thu, 17 Feb 2022 16:29:05 GMT","Toxic Releases from Facilities (RSEI Model)","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
"a6edc284b06f4e65aeb120c97dcf8e12","WADOHAdmin","Thu, 03 Feb 2022 00:41:21 GMT","Thu, 17 Feb 2022 16:28:34 GMT","Transportation Expense","File Geodatabase","","temp file geodatabase","","","","","english (united states)",,"public",,"WADOHAdmin","",""
