id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"b07f7b6b6bb1420ab33ef01d87ce6d3b","DCGISopendata","Thu, 11 Mar 2021 18:32:55 GMT","Fri, 04 Feb 2022 15:52:44 GMT","DC COVID-19 Vaccine Coverage by Ward","Feature Service","Number of residents who completed the vaccine regimen for COVID-19. Coverage is defined as the number of vaccinated individuals as a proportion of the number of residents living in each ward. The proportion of fully vaccinated residents does not translate to population immunity. Residents who are partially vaccinated may have some level of immunity, immunity may change over time, and non-residents are not be included in the population. Vaccine administration data is reported by facilities and may not be complete.","certified,coronavirus,covid-19,district of columbia,health,pandemic,reopening,vaccination,vaccine,washington dc","To monitor COVID-19 vaccination data metrics toward reopening decisions. One of five vaccination metrics currently monitored.","/Categories/Health and Human Services","DC Health - https://dchealth.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://em.dcgis.dc.gov/dcgis/rest/services/COVID_19/OpenData_COVID19/FeatureServer/48","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.14474152465803,38.80956472890744,-76.8999524011232,38.971769387509234",""
"80ba1d320fb3423fb3ccafa3d2c29d8a","DCGISopendata","Fri, 27 Feb 2015 21:17:21 GMT","Wed, 02 Feb 2022 20:05:37 GMT","Digital Inclusion Sites","Feature Service","Digital Inclusion Centers include computer labs, access to high-speed broadband Internet service, a comprehensive training curriculum, and dedicated staff. This initiative is being funded by the American Recovery and Reinvestment Act (ARRA) as a part of the DC Broadband Education, Training and Adoption (DC-BETA) project. Individuals who successfully complete the introductory digital literacy training course will receive a refurbished desktop computer and one year of free broadband service. Public Computer Centers provide computer and internet access to the public. Expansion and upgrades to the public computer centers are funded by a American Recovery and Reinvestment Act (ARRA) grant awarded to DC Public Library known as the District of Columbia's Community Computing Resources (DC_CCR) program. For more information visit the Connect.DC website: http://connect.dc.gov/ The District of Columbia Government received over $25 million in federal grant funding from the American Recovery and Reinvestment Act (ARRA), matched with District equivalent contribution of $10 million to: - Upgrade and expand the District's existing telecommunications infrastructure - Increase broadband adoption rates - Provide technical assistance to local institutions and coordinate stakeholder activities, and - Expand the number of computers and improve the quality of Internet service at libraries and recreation centers throughout the District","Broadband Speed,Wireless Broadband,December 2009,Broadband Availability,District of Columbia,Broadband Providers,Broadband,Wireline Broadband,Broadband technology of transmission","Digital Inclusion Centers include computer labs, access to high-speed broadband Internet service, a comprehensive training curriculum, and dedicated staff.","","http://dcgis.dc.gov;http://www.ntia.doc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Utility_and_Communication_WebMercator/MapServer/20","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.18817185302711,38.7534954548097,-76.83935593505882,39.00952825780013",""
"bf4930a6901f47b69bc3e9c2a9165334","DCGISopendata","Fri, 27 Feb 2015 21:14:32 GMT","Wed, 02 Feb 2022 18:31:06 GMT","Heliports","Feature Service","Heliport locations. The dataset contains locations and attributes of DC Heliports, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. The National Transportation Atlas Database (NTAD) provided by the Bureau of Transportation Statistics, US Department of Transportation identified DC Heliport and Airport locations.","air,airport,District of Columbia,helicopter,heliport,Transportation,Washington DC","Heliports in the District of Columbia","/Categories/Transportation","US Department of Transportation - Bureau of Transportation Statistics (BTS)","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/1","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13203858276351,38.811169882063574,-76.90922211547867,38.97390470184547",""
"a71e92b9ffa14362999f6b4a4c89f66b","DCGISopendata","Fri, 27 Feb 2015 21:14:37 GMT","Tue, 01 Feb 2022 18:44:07 GMT","Alley Maintenance Inventory","Feature Service","Inventory of alleys within the District including data for alley condition, status, material, and other alley-related information.","alley maintenance,construction,District of Columbia,transportation,transportation asset,Washington DC,alley","Alley segments. This data is used for the planning and management of transportation","/Categories/Government Operations,/Categories/Transportation/Streets","District of Columbia, Department of Transportation. Operational Support and Applied Technology (OSAT) - Spatial Data Systems","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/10","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13203858276351,38.811169882063574,-76.90922211547867,38.97390470184547",""
"c07b6b2053ed4ba8b939b581e3288a4d","DCGISopendata","Fri, 27 Feb 2015 20:48:01 GMT","Mon, 31 Jan 2022 18:19:15 GMT","Traffic Analysis Zones","Feature Service","Traffic Analysis Zones (TAZ) for the COG/TPB Modeled Region from Metropolitan Washington Council of Governments. The TAZ dataset is used to join several types of zone-based transportation modeling data. For more information, visit https://plandc.dc.gov/page/traffic-analysis-zone .","car,Cog,Council Of Governments,District of Columbia,people,roads,TAZ,traffic,Transportation Analysis Zone,Washington DC","Traffic analysis zones in the District of Columbia.","/Categories/Demographic","Metropolitan Washington Council of Governments","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Demographic_WebMercator/MapServer/23","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.17014740844705,38.7864782925819,-76.89205597778336,38.9949124276355",""
"5e0513c9413349cdaa0d47c77f9447ba","DCGISopendata","Tue, 24 Nov 2015 21:09:23 GMT","Mon, 31 Jan 2022 17:37:35 GMT","Leaf Collection Streets","Feature Service","The fall leaf collection program runs from the first week of November through the second week of January. This data highlights road ways where the Department of Public Works (DPW) will collect leaves at least twice by “vacuuming” loose leaves residents rake into their treebox(es). Loose leaves will be sent for composting. In neighborhoods with alley trash/recycling collections, bagged leaves may be placed where trash and recycling are collected.","leaf,dpw,collection,washington dc,public works,pickup,Public Service,District of Columbia","Streets where the DC Department of Public Works will perform leaf collection.","/Categories/Government Operations","https://dpw.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/26","public","CC-BY-4.0","City of Washington, DC","-77.13203858276351,38.811169882063574,-76.90922211547867,38.97390470184547",""
"239b3a32c2084781af4e9b879cbf432f","DCGISgroup","Mon, 05 Aug 2019 19:58:36 GMT","Fri, 28 Jan 2022 15:25:01 GMT","Public Life in DC","StoryMap","","Story Map,park space,pedestrian,public space,public life,office of planning,washington dc,district of columbia,dc,neighborhood,work,play","Working toward a vibrant public life in DC to promote health, safety, civic engagement, economic opportunity, and connected communities.","/Categories/Cultural and Society,/Categories/Recreation","https://planning.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://storymaps.arcgis.com/stories/239b3a32c2084781af4e9b879cbf432f","public","CC-BY-4.0","City of Washington, DC","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",""
"30c8af1dc4994ceab72c2df577dc7b7e","DCGISopendata","Tue, 28 Jan 2020 17:21:36 GMT","Wed, 19 Jan 2022 22:19:18 GMT","Dockless Equity Emphasis Areas","Feature Service","Equity Emphasis Areas for the 2020 dockless bike and scooter permits. This map adapted the COG methodology for use in the District by weighting it to District rather than regional demographics, removed a quarter mile buffer around metro stops given that this requirement is for morning staging, and removed federal and institutional property where DDOT cannot permit vehicles to be staged. Further information on the COG methodology can be found here: https://www.mwcog.org/transportation/planning-areas/fairness-and-accessibility/environmental-justice/equity-emphasis-areas/ .","dockless,equity,District of Columbia,Washington DC,scooter,bike,transportation,mobility","DC Equity Emphasis Areas for 2020 dockless bike and scooter permits.","/Categories/Administrative,/Categories/Transportation","https://ddot.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Administrative_Other_Boundaries_WebMercator/MapServer/44","public","CC-BY-4.0","City of Washington, DC","-77.13203858276351,38.811169882063574,-76.90922211547867,38.97390470184547",""
"d7515caf452144209324b4f91913321e","DCGISopendata","Fri, 27 Feb 2015 21:13:49 GMT","Tue, 11 Jan 2022 18:23:40 GMT","Marinas","Feature Service","Location of marinas in Washington, DC.","boat,District of Columbia,dock,marina,Recreation,Washington DC,water","Marinas in the District of Columbia.","/Categories/Recreation","https://octo.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/1","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.07180541022444,38.831619816841396,-76.97412579646294,38.90455984096223",""
"04de4eaa31c04a93a42afce37b20d0e2","DCGISopendata","Fri, 27 Feb 2015 21:13:52 GMT","Tue, 11 Jan 2022 18:06:12 GMT","Golf Courses","Feature Service","The dataset contains locations and attributes of Golf Courses, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.","District of Columbia,Open Data,Recreation,Washington DC,Golf Course","Golf Course locations.","/Categories/Recreation","https://octo.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/6","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.04616078484099,38.86120055141998,-76.95776529953412,38.969764940890215",""
"89f5c2b386cc4d4a990412bc74b572e1","DCGISopendata","Fri, 27 Feb 2015 21:13:52 GMT","Tue, 11 Jan 2022 18:03:04 GMT","Boys and Girls Club","Feature Service","Boys and Girls Club locations. The dataset contains locations and attributes of Boys and Girls Clubs, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.","boys and girls club,District of Columbia,recreation,Washington DC","This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Recreation","Office of the Chief Technology Officer","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Recreation_WebMercator/MapServer/5","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"da5efb5502c54cd88a7c214fa1b0192d","DCGISopendata","Tue, 22 Mar 2016 13:37:16 GMT","Tue, 11 Jan 2022 17:49:21 GMT","Summer Meals Sites","Feature Service","DC's youth 18 and under can receive reimbursement for free nutritious meals and snacks as part of the DC Free Summer Meals Program (FSMP). The program operates June through August, with meal times and dates varying by location.","children,dc gis,food,foodeats,fsmp,meals,nutrition,osse,summer,washington dc,youth,jun2019,education,kids,school,district of columbia","Locations where DC's youth 18 and under can receive reimbursement for free nutritious meals and snacks during the summer season. The program operates June through August.","/Categories/Education/Summer","https://osse.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/32","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709947,38.81357754398006,-76.9133419885255,38.974705428123585",""
"926296de06bc4074be4e458ba72e7801","DCGISopendata","Fri, 27 Feb 2015 21:13:09 GMT","Mon, 10 Jan 2022 21:23:16 GMT","Leaf Boundary","Feature Service","Leaf collection boundary. The fall leaf collection program runs from the first week of November through the second week of January. Loose leaves will be sent for composting. In neighborhoods with alley trash/recycling collections, bagged leaves may be placed where trash and recycling are collected.","collection,District of Columbia,dpw,leaf,pickup,Public Service,public works,Washington DC","Leaf collection boundary of the DC Department of Public Works. This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Environment","https://dpw.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/21","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709947,38.81357754398006,-76.9133419885255,38.974705428123585",""
"c4667a508d5c40a5a50d1f94b46e9324","DCGISopendata","Fri, 27 Feb 2015 21:13:04 GMT","Mon, 10 Jan 2022 21:10:31 GMT","Conventional Recycling Days","Feature Service","Recycling day boundaries in the conventional trash collection area of Washington DC. The day boundaries are the areas where recycling collection takes place on a particular day. There are several routes within each day boundary. Each crew is assigned to collect recycling in one route per day. Whereas trash is collected in the conventional area twice per week, recycling is collected once per week. Blue 35 gallon recycling containers are distributed to citizens in the conventional area as they are in the supercan area, but in the densest areas some residents receive recyling bins that are easier to store and manuver in areas where on-street parking is tight. For more information, visit https://dpw.dc.gov/service/recycling-collection .","clean,District of Columbia,dpw,Public,Public Service,public works,recycling,trash,Washington DC","This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Government Operations","https://dpw.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/12","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709947,38.81357754398006,-76.9133419885255,38.974705428123585",""
"50828cf6f54a41728408a9fd31969820","DCGISopendata","Fri, 27 Feb 2015 21:13:04 GMT","Mon, 10 Jan 2022 21:09:18 GMT","Conventional Trash Days","Feature Service","Trash day boundaries in the conventional trash collection area of Washington DC. The day boundaries are the areas where trash collection takes place on a particular day. There are several routes within each day boundary. Each crew is assigned to collect trash in one route per day. Conventional trash collection refers to the type of trash container used by the residents for setting out trash. The smaller carts that are distributed by the City fit better in the more crowded areas of the central part of the City due to small or non-existent yards and tight alleys. Since the containers are smaller, trash in the conventional area of the City is collected twice a week. Therefore the Day boundaries are designated as Monday/Thursday or as Tuesday/Friday. For more information, visit https://dpw.dc.gov/service/trash-collection .","clean,clean city,collection day,District of Columbia,DPW,Public,Public Service,public works,recycling,trash,Washington DC","Trash in the conventional area of the City collected twice a week designated as Monday/Thursday or as Tuesday/Friday.","/Categories/Government Operations","Department of Public Works","This work is licensed under a Creative Commons Attribution 4.0 International License .","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/13","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709817,38.813577543979406,-76.9133419885242,38.97470542812292",""
"af949aed3b02475b97fa928e3bad6c94","DCGISopendata","Fri, 27 Feb 2015 21:13:05 GMT","Mon, 10 Jan 2022 21:07:54 GMT","Supercan Trash Collection Areas","Feature Service","Trash day boundaries in the supercan trash collection area of Washington DC. The day boundaries are the areas where trash and recycling collection takes place on a particular day. There are several routes within each day boundary. Each crew is assigned to collect either trash or recycling in one route per day. Supercan trash collection refers to the type of trash container used by the residents for setting out trash. Supercans are 96 gallon containers that are distributed by the City to citizens in residential (less urban and therefore less dense) neighborhoods that form the outer ring portion of the City. The routes within these day boundaries are collected once per week. Recycling containers are blue 35 gallon containers that are distributed to citizens in these same areas.","Washington DC,District of Columbia,Public,Service,Public Service,trash,supercan,dpw,clean,collection,recycle","Trash day boundaries in the supercan trash collection area of Washington DC.","/Categories/311 City Service Requests","https://dpw.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/14","public","CC-BY-4.0","City of Washington, DC","-77.11761902709817,38.813577543979406,-76.9133419885242,38.97470542812292",""
"a1dd480eb86445239c8129056ab05ade","DCGISopendata","Wed, 20 Jan 2016 19:22:03 GMT","Mon, 10 Jan 2022 20:36:21 GMT","Cityworks Workorders","Feature Service","Cityworks Workorders - All Categories. Cityworks is the Work Management system used by the District Department of Transportation to manage requests for service to District assets, such as alleys, curbs and gutters, roadways, sidewalks, signage, signals, streetlights, and trees. Learn more at: https://ddot.dc.gov/service/work-order-management-system","cityworks,transportation,work orders,ddot,construction,work management,street assets,District of Columbia,Washington DC","Data from DC's Work Management system used by the District Department of Transportation.","/Categories/Live Datasets,/Categories/Transportation/Construction and Work Orders","https://ddot.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DDOT/Cityworks/MapServer/0","public","CC-BY-4.0","City of Washington, DC","-77.20447968383631,38.79932266583423,-76.86459015746962,39.02425775861785",""
"788ebd3115d14d18a74a1760f866942e","DCGISopendata","Mon, 18 Dec 2017 19:03:57 GMT","Mon, 10 Jan 2022 20:11:51 GMT","Solid Waste Education and Enforcement","Feature Service","Solid Waste Education and Enforcement (SWEEP) Boundary. The dataset contains locations and attributes of Solid Waste Education and Enforcement (SWEEP) Boundary, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies.","clean up,dpw,enforcement,public service,solid waste,sweep,trash,washington dc,waste,District of Columbia","This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Environment/Enforcement","https://dpw.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/53","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709947,38.81357754398006,-76.9133419885255,38.974705428123585",""
"5a357128cf2b490e9c716e03dcc03a3e","DCGISopendata","Mon, 19 Mar 2018 15:48:46 GMT","Mon, 10 Jan 2022 20:02:04 GMT","Capital Area Food Bank Hunger Estimates","Feature Service","Polygons in this layer represent Census Tracts in the DMV (DC, Maryland, and Virginia). Data are included for each tract which estimate hunger and food insecurity. Data were compiled by the CAFB through internal tracking, and the layer was shared with the DC government as a courtesy. Fields include (all available for 2015 and 2014): 15_FI_Rate: The estimated portion of the population in the census tract experiencing food insecurity (by CAFB standards). 15/14 indicates year measured. 15_FI_Pop: The estimated number of people in the census tract experiencing food insecurity (by CAFB standards). 15/14 indicates year measured. 15_LB_Need: The estimated pounds of food needed by the food insecure population in the census tract. 15/14 indicates year measured. 15_Distrib: The number of pounds of food distributed by CAFB and partners in the census tract. 15/14 indicates year in which the distribution took place. 15_LB_Unme: The difference between the estimated pounds of food needed and the real pounds of food distributed by CAFB and partners, representing the unmet need for food assistance in the census tract. 15/14 indicates year. The layer was shared with the DC government in May 2016 and is based on 2015 and 2014 data.","public service,Food Policy,Capital Area Food Bank,CAFB,Food Access,Hunger,Food Insecurity,washington dc,foodeats,District of Columbia","Census Tracts in the DMV (DC, Maryland, and Virginia) including estimates for hunger and food insecurity compiled by the Capital Area Food Bank.","/Categories/Health and Human Services","Capital Area Food Bank","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/62","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709947,38.81357754398006,-76.9133419885255,38.974705428123585",""
"f8c419560b3a4e658da7a5996c2db541","DCGISopendata","Mon, 19 Mar 2018 15:59:40 GMT","Mon, 10 Jan 2022 19:52:57 GMT","Commercial Kitchen Food Incubator Space","Feature Service","Points in this layer represent commercial kitchen/food incubator spaces and related businesses in Washington, DC. Some of these spaces contain only commercial kitchen space, while others contain only retail space (generally reserved for products produced in related commercial kitchen spaces); others are a mix, and may also include event or restaurant space. This layer was compiled based on Office of Planning research. Fields include: Name: Name of the business. Type1 (and 2/3): Use type for the space. Can be: Kitchen (commercial kitchen space for rent to food startup businesses); Events (space may be used for private or public parties and events); Retail (space is used to sell products, generally produced at a related commercial kitchen space); or, Incubator (this business uses their space to help develop other food businesses through training and other activities). Address: Location of the business. Web_Site: Main URL.","public service,D.C. Office of Planning,D.C. Food Policy,Local Food Production,Commercial Kitchen,Food Startup,Food Incubator,grocery,market,foodeats,Washington DC,District of Columbia","Commercial kitchen/food incubator spaces and related businesses in Washington, DC.","/Categories/Health and Human Services","https://planning.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/60","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.11761902709817,38.813577543979406,-76.9133419885242,38.97470542812292",""
"ea55d753bf504345af6effac9063aa1a","DCGISopendata","Mon, 19 Mar 2018 16:31:23 GMT","Mon, 10 Jan 2022 19:46:50 GMT","Group Meal Centers","Feature Service","Represents group meal centers in the District of Columbia which are funded by the DC Office on Aging (DCOA). These serve nutritious, well-balanced congregate meals at the center daily, or will arrange for meal delivery to a homebound person.Layer was compiled by the Office of Planning based on DCOA's publicly available listing. Visit https://dcoa.dc.gov/service/group-meals for the most up-to-date list of centers.Fields include: Name: Name of the group meal center. Address: Address of the group meal center. Phone: Phone # of the group meal center. Ward: Ward in which the group meal center is located.","public service,aging,meal,food,health,washington dc,senior,dcoa,care,group meal,foodeats,District of Columbia","Group meal centers in the District of Columbia which are funded by the DC Office on Aging (DCOA).","/Categories/Health and Human Services","https://dcoa.dc.gov https://planning.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/58","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131819,38.80581923088689,-76.91608857055677,38.97603995180146",""
"29e09e03cf204bcd9ab63c4878a7210e","DCGISopendata","Mon, 19 Mar 2018 16:22:44 GMT","Mon, 10 Jan 2022 19:39:21 GMT","Capital Area Food Bank Emergency Food Provider","Feature Service","Points in this layer represent the locations of Capital Area Food Bank (CAFB) programs and public partners in the DMV (DC, Maryland, and Virginia). Data were compiled by the CAFB through internal tracking, and the layer was shared with the DC government as a courtesy. Sensitive locations were removed from the layer, prior to CAFB sharing it with the DC government, for privacy reasons. Fields include: Agency_Nam: Name of the feeding program or service provider. Agency_N_1: Supplemental name information (parent organization, location housing the program, etc.). Address: Street address City State Zip Program: Type of program (Direct Distributions, Shopping, or combination). Several fields (Shopping_L, Brown_Bag_, Kids_Cafe_, etc.) listing the pounds of food distributed under the auspices of a specific program. Total_Poun: Total pounds of food distributed at the location. The layer was shared with the DC government in May 2016 and is based on 2015 data.","public service,Food Policy,Capital Area Food Bank,CAFB,Food Access,Hunger,Food Insecurity,washington dc,foodeats","Locations of Capital Area Food Bank (CAFB) programs and public partners in the DMV (DC, Maryland, and Virginia).","/Categories/Safety/Emergency Planning","Capital Area Food Bank","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/26","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131819,38.80581923088689,-76.91608857055677,38.97603995180146",""
"693e023ace4f46818edbf0aa7d6a60d3","DCGISopendata","Mon, 19 Mar 2018 16:35:41 GMT","Mon, 10 Jan 2022 19:22:47 GMT","Joyful Food Market","Feature Service","Represents schools at which Martha's Table and Capital Area Food Bank run the Joyful Food Markets program. These are elementary schools in Wards 7 & 8.Compiled by the Office of Planning based on Martha's Table's public list of schools. Since Martha's Table is in the process of expanding the program, visit https://marthastable.org/programs/foodaccessprograms/ for the most up-to-date list. Fields include: School: School at which the Joyful Food Markets program is active. Address: Address of school.","public service,meal,food,health,washington dc,care,group meal,market,foodeats,District of Columbia","Schools at which Martha's Table and Capital Area Food Bank run the Joyful Food Markets program.","/Categories/Health and Human Services","https://planning.dc.gov http://marthastable.org/programs/foodaccessprograms/","This work is licensed under a Creative Commons Attribution 4.0 International License.","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/56","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131688,38.80581923088623,-76.91608857055547,38.976039951800786",""
"dd6deee3f50d4d3eaf40c10ce9a900ec","DCGISopendata","Fri, 27 Feb 2015 21:11:57 GMT","Mon, 03 Jan 2022 19:34:49 GMT","Emergency Transfer Locations","Feature Service","Transfer Points. The dataset contains locations and attributes of transfer points, created as part of the District of Columbia, Department of Transportation (DDOT) Street Spatial Database (SSD). A database provided by the District of Columbia, Department of Transportation identified Street Lights","District of Columbia,emergency,evacuation,Public Safety,Transfer,Transfer Point,transit,transportation,Washington DC","This data is used for the planning and management of Transfer Points of the District of Columbia, Department of Transportation (DDOT).","/Categories/Safety/Emergency Planning","District of Columbia, Department of Transportation. Operational Support and Applied Technology (OSAT) - Spatial Data Systems.","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/1","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131819,38.80581923088689,-76.91608857055677,38.97603995180146",""
"7b882feb600b48c2bdcae23f6cac3020","DCGISopendata","Fri, 27 Feb 2015 21:11:58 GMT","Mon, 03 Jan 2022 19:32:10 GMT","Fire Alarm Districts","Feature Service","FEMS Engine Local Alarm Districts locations. The dataset contains locations and attributes of Engine Local Alarm Districts, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Written documentation provided by FEMS identified Engine Local Alarm Districts locations. The dataset was created using the Street Center Line dataset as reference and snap base.","District of Columbia,emergency,Engine,fems,fire,Fire Alarm District,first due,NCR GDX,Public Safety,pubSafety,Washington DC","This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Safety/Stations and Service Areas","https://fems.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/3","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131819,38.80581923088689,-76.91608857055677,38.97603995180146",""
"679641b7e7154661bf80afa016cc09db","DCGISopendata","Fri, 27 Feb 2015 21:12:01 GMT","Thu, 30 Dec 2021 19:30:40 GMT","Regional Evacuation Routes","Feature Service","Regional Evacuation Routes. This dataset contains contains points representing locations of Regional Evacuation Routes, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. Files provided by the District Department of Transportation contained DC, beltway, and regional evacuation routes. OCTO merged these layers together to form one layer.","District of Columbia,Emergency,Evacuation,Management,NCR GDX,Public Safety,pubSafety,Regional Evacuation Route,road,Route,transportation,Washington DC","This data is used for the planning and management of Washington, D.C. by local government agencies.","/Categories/Safety/Emergency Planning","https://hsema.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License.","english (united states)","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Safety_WebMercator/MapServer/8","public","CC-BY-4.0","D.C. Office of the Chief Technology Officer","-77.13684510131819,38.80581923088689,-76.91608857055677,38.97603995180146",""
